time_s,rmse_gps_m,rmse_ekf_m,rmse_ekf_tuned_m,r_untuned,q_untuned,r_tuned,q_tuned,std,n
272,10.109801844711491,10.022147663970664,9.971060250003617,25,1,100,0.01,10,5
273,10.109801844711491,10.088483608846362,10.01313482794059,25,1,100,0.01,10,5
274,10.109801844711491,10.011701900298654,10.004519858338272,25,1,100,0.01,10,5
275,10.109801844711491,10.064597744203173,10.038632864638567,25,1,100,0.01,10,5
276,10.109801844711491,10.053773180072007,10.062260892888194,25,1,100,0.01,10,5
277,10.109801844711491,9.374334453054288,9.8926235962033,25,1,100,0.01,10,5
278,10.109801844711491,9.652724817371036,9.933069026697154,25,1,100,0.01,10,5
279,10.109801844711491,9.852143042752466,9.955067833355088,25,1,100,0.01,10,5
280,10.109801844711491,10.078546406351558,10.008847290529479,25,1,100,0.01,10,5
281,10.109801844711491,9.411462918049113,9.83461747400062,25,1,100,0.01,10,5
282,10.109801844711491,8.888473211051151,9.656760785070155,25,1,100,0.01,10,5
283,10.109801844711491,8.750840553625682,9.538517816479574,25,1,100,0.01,10,5
284,10.109801844711491,9.540498102041525,9.664264450374295,25,1,100,0.01,10,5
285,10.109801844711491,9.334354576280358,9.575175142879885,25,1,100,0.01,10,5
286,10.109801844711491,8.790448173794578,9.382710549186228,25,1,100,0.01,10,5
287,10.109801844711491,9.237824985675056,9.426269455689281,25,1,100,0.01,10,5
288,10.109801844711491,9.734706019004829,9.514802935075455,25,1,100,0.01,10,5
289,10.109801844711491,8.951233541735437,9.298421497774628,25,1,100,0.01,10,5
290,10.109801844711491,9.053304246770763,9.268215309634561,25,1,100,0.01,10,5
291,10.109801844711491,9.107843890188025,9.23924931515632,25,1,100,0.01,10,5
292,10.109801844711491,8.622806721446672,9.063442502528153,25,1,100,0.01,10,5
293,10.109801844711491,9.116736293940042,9.129980147970517,25,1,100,0.01,10,5
294,10.109801844711491,9.012667188982334,9.063141865901356,25,1,100,0.01,10,5
295,10.109801844711491,8.935374463804617,9.009514880846245,25,1,100,0.01,10,5
296,10.109801844711491,9.262026797884422,9.061690554073763,25,1,100,0.01,10,5
297,10.109801844711491,10.154856132873261,9.300396748898176,25,1,100,0.01,10,5
298,10.109801844711491,10.788003923759147,9.536590529398351,25,1,100,0.01,10,5
299,10.109801844711491,10.268346122827538,9.510134652898175,25,1,100,0.01,10,5
300,10.109801844711491,9.605894812982486,9.412690986147393,25,1,100,0.01,10,5
301,10.109801844711491,10.202957694409339,9.60543811810611,25,1,100,0.01,10,5
302,10.109801844711491,11.254399368011576,9.967600639992106,25,1,100,0.01,10,5
303,10.109801844711491,10.38583988984047,9.875301753349044,25,1,100,0.01,10,5
304,10.109801844711491,9.504067966596317,9.718917823675643,25,1,100,0.01,10,5
305,10.109801844711491,9.218283486532593,9.652887453820423,25,1,100,0.01,10,5
306,10.109801844711491,8.433207656982113,9.413906585705076,25,1,100,0.01,10,5
307,10.109801844711491,9.119096793113737,9.518638521990322,25,1,100,0.01,10,5
308,10.109801844711491,9.907297047377618,9.694827895859168,25,1,100,0.01,10,5
309,10.109801844711491,10.307079787850475,9.823521803683352,25,1,100,0.01,10,5
310,10.109801844711491,9.580950612982933,9.67519150612738,25,1,100,0.01,10,5
311,10.109801844711491,8.983866062145921,9.50940859977606,25,1,100,0.01,10,5
312,10.109801844711491,8.741188359567605,9.396952397740812,25,1,100,0.01,10,5
313,10.109801844711491,8.442369337894647,9.246138840037048,25,1,100,0.01,10,5
314,10.109801844711491,8.582228879850184,9.18805538616621,25,1,100,0.01,10,5
315,10.109801844711491,8.240865164472925,9.009533728852762,25,1,100,0.01,10,5
316,10.109801844711491,8.664956851106595,9.023552882935709,25,1,100,0.01,10,5
317,10.109801844711491,9.767784464400398,9.25258518419294,25,1,100,0.01,10,5
318,10.109801844711491,9.51456434721315,9.203942371555009,25,1,100,0.01,10,5
319,10.109801844711491,10.553310981177907,9.497093307021707,25,1,100,0.01,10,5
320,10.109801844711491,10.200243160457163,9.489460374211093,25,1,100,0.01,10,5
321,10.109801844711491,10.262926986321434,9.567616758961503,25,1,100,0.01,10,5
322,10.109801844711491,10.901515649916508,9.80446616583825,25,1,100,0.01,10,5
323,10.109801844711491,10.389830030143127,9.7999704140917,25,1,100,0.01,10,5
324,10.109801844711491,9.679440520896078,9.694624457002611,25,1,100,0.01,10,5
325,10.109801844711491,9.343257633729856,9.62626029856786,25,1,100,0.01,10,5
326,10.109801844711491,9.592872955269417,9.69212860392561,25,1,100,0.01,10,5
327,10.109801844711491,9.750470225314672,9.743027107779717,25,1,100,0.01,10,5
328,10.109801844711491,8.641357240687187,9.45002180079669,25,1,100,0.01,10,5
329,10.109801844711491,8.813574633979991,9.412469301556325,25,1,100,0.01,10,5
330,10.109801844711491,9.45411418030307,9.53246172136951,25,1,100,0.01,10,5
331,10.109801844711491,9.006365146181933,9.397695816269765,25,1,100,0.01,10,5
332,10.109801844711491,8.898148489004209,9.322236601157648,25,1,100,0.01,10,5
333,10.109801844711491,9.413213907519523,9.408307533584196,25,1,100,0.01,10,5
334,10.109801844711491,9.789502307075614,9.487181592945042,25,1,100,0.01,10,5
335,10.109801844711491,10.437216653100506,9.68375987356995,25,1,100,0.01,10,5
336,10.109801844711491,9.591613029083025,9.51420417735015,25,1,100,0.01,10,5
337,10.109801844711491,9.582098854578211,9.520779729205188,25,1,100,0.01,10,5
338,10.109801844711491,10.243285678794093,9.717661368148539,25,1,100,0.01,10,5
339,10.109801844711491,10.683480132598383,9.895608667256914,25,1,100,0.01,10,5
